worker_id,department,location,order_detail,shift,season,detailed_order,office_location,assigned_starbucks,adjusted_order_time,adjusted_pickup_time,prep_time_minutes,time_slot,expected_wait_time_minutes
7653,Finance,Starbucks_3,Cappuccino - Oat Milk - Sweetener - Small - None,Evening,Winter,Small - Regular - Regular Sugar - None,Office_B,Starbucks_1,2025-03-08 16:39:00,2025-03-08 16:57:00,3.0,Midday (10:00 AM - 12:00 PM),4
7654,Sales,Starbucks_3,Espresso - Regular - Sweetener - Small - None,Afternoon,Fall,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_3,2025-03-08 13:35:00,2025-03-08 13:46:00,4.0,,5
7655,Engineering,Starbucks_3,Coffee - Almond Milk - Sweetener - Large - Extra Shot,Evening,Winter,Medium - Soy Milk - Sweetener - Extra Shot,Office_C,Starbucks_3,2025-03-08 16:18:00,2025-03-08 16:34:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
7656,Engineering,Starbucks_3,Frappuccino - Almond Milk - Sweetener - Large - Caramel Drizzle,Morning,Spring,Small - Regular - Sweetener - Extra Shot,Office_E,Starbucks_1,2025-03-08 07:50:00,2025-03-08 08:04:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
7657,Marketing,Starbucks_1,Frappuccino - Almond Milk - No Sugar - Medium - None,Morning,Fall,Small - Almond Milk - Sweetener - None,Office_A,Starbucks_2,2025-03-08 09:55:00,2025-03-08 10:06:00,4.0,Morning Rush (8:00 AM - 10:00 AM),6
7658,HR,Starbucks_1,Iced Coffee - Oat Milk - Regular Sugar - Medium - None,Afternoon,Winter,Large - Soy Milk - Sweetener - Extra Shot,Office_C,Starbucks_2,2025-03-08 12:32:00,2025-03-08 12:50:00,5.0,Afternoon (12:00 PM - 2:00 PM),7
7659,HR,Starbucks_2,Frappuccino - Regular - No Sugar - Small - Extra Shot,Afternoon,Spring,Small - Oat Milk - No Sugar - None,Office_E,Starbucks_2,2025-03-08 13:09:00,2025-03-08 13:26:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
7660,Operations,Starbucks_2,Latte - Coconut Milk - Extra Sweetener - Medium - Caramel Drizzle,Evening,Spring,Small - Soy Milk - Extra Sweetener - None,Office_D,Starbucks_3,2025-03-08 17:32:00,2025-03-08 17:48:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
7661,Sales,Starbucks_2,Coffee - Oat Milk - Extra Sweetener - Large - None,Afternoon,Winter,Large - Soy Milk - Extra Sweetener - None,Office_C,Starbucks_3,2025-03-08 13:20:00,,5.0,Afternoon (12:00 PM - 2:00 PM),7
7662,Finance,Starbucks_3,Tea - Oat Milk - Sweetener - Large - Extra Shot,Evening,Spring,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,2025-03-08 17:11:00,2025-03-08 17:20:00,7.0,Midday (10:00 AM - 12:00 PM),8
7663,HR,Starbucks_2,Espresso - Almond Milk - Regular Sugar - Small - Extra Shot,Morning,Fall,Small - Regular - Regular Sugar - Extra Shot,Office_D,Starbucks_1,2025-03-08 07:13:00,2025-03-08 07:20:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
7664,Engineering,Starbucks_1,Coffee - Coconut Milk - No Sugar - Large - None,Morning,Summer,Large - Soy Milk - No Sugar - Flavored Syrup,Office_D,Starbucks_3,2025-03-08 07:02:00,2025-03-08 07:11:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
7665,Finance,Starbucks_2,Espresso - Coconut Milk - Sweetener - Medium - Flavored Syrup,Afternoon,Winter,Medium - Almond Milk - Sweetener - None,Office_E,Starbucks_2,2025-03-08 13:49:00,2025-03-08 14:03:00,7.0,Midday (10:00 AM - 12:00 PM),9
7666,Marketing,Starbucks_2,,Morning,,Large - Oat Milk - Sweetener - None,Office_C,Starbucks_1,2025-03-08 09:28:00,2025-03-08 09:44:00,5.0,Midday (10:00 AM - 12:00 PM),7
7667,Engineering,Starbucks_1,Latte - Almond Milk - No Sugar - Medium - Extra Shot,Evening,Fall,Small - Soy Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_3,2025-03-08 17:44:00,,7.0,Afternoon (12:00 PM - 2:00 PM),8
7668,Sales,Starbucks_1,Mocha - Soy Milk - Extra Sweetener - Large - Flavored Syrup,Afternoon,Fall,Medium - Regular - Sweetener - None,Office_D,Starbucks_1,2025-03-08 12:26:00,2025-03-08 12:45:00,7.0,Afternoon (12:00 PM - 2:00 PM),8
7669,HR,Starbucks_3,Latte - Coconut Milk - No Sugar - Small - Caramel Drizzle,Morning,Fall,Small - Oat Milk - Sweetener - Extra Shot,Office_C,Starbucks_2,2025-03-08 09:36:00,2025-03-08 09:48:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
7670,Engineering,Starbucks_1,Iced Coffee - Almond Milk - Sweetener - Large - Flavored Syrup,Morning,Fall,Medium - Almond Milk - No Sugar - None,Office_C,Starbucks_2,2025-03-08 09:35:00,2025-03-08 09:54:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
7671,Engineering,Starbucks_1,Cappuccino - Oat Milk - No Sugar - Medium - Flavored Syrup,Morning,Fall,Large - Soy Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_1,2025-03-08 09:22:00,2025-03-08 09:37:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
7672,Finance,Starbucks_2,Frappuccino - Almond Milk - Sweetener - Small - Flavored Syrup,Morning,Fall,Large - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,2025-03-08 08:15:00,2025-03-08 08:20:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
7673,HR,Starbucks_1,Coffee - Soy Milk - No Sugar - Medium - Extra Shot,Afternoon,Fall,Small - Soy Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_1,2025-03-08 13:08:00,2025-03-08 13:15:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),9
7674,Operations,Starbucks_3,Iced Coffee - Coconut Milk - Regular Sugar - Large - Caramel Drizzle,Evening,Summer,Large - Soy Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 16:52:00,2025-03-08 16:57:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
7675,HR,Starbucks_2,Mocha - Oat Milk - Regular Sugar - Medium - Caramel Drizzle,Afternoon,Spring,Medium - Almond Milk - Regular Sugar - Flavored Syrup,Office_E,Starbucks_1,2025-03-08 12:37:00,2025-03-08 12:44:00,4.0,Afternoon (12:00 PM - 2:00 PM),6
7676,Finance,Starbucks_3,Tea - Coconut Milk - Regular Sugar - Medium - Extra Shot,Afternoon,Fall,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_2,2025-03-08 13:54:00,,7.0,Morning Rush (8:00 AM - 10:00 AM),9
7677,Marketing,Starbucks_1,Frappuccino - Soy Milk - Extra Sweetener - Large - Extra Shot,Morning,Winter,Large - Oat Milk - No Sugar - Extra Shot,Office_D,Starbucks_3,2025-03-08 08:59:00,2025-03-08 09:12:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
7678,Sales,Starbucks_3,Iced Coffee - Regular - Regular Sugar - Small - Flavored Syrup,Afternoon,Winter,Medium - Regular - Extra Sweetener - Extra Shot,Office_E,Starbucks_1,2025-03-08 13:43:00,2025-03-08 13:57:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
7679,Operations,Starbucks_3,Latte - Oat Milk - Sweetener - Small - Extra Shot,Evening,Spring,Small - Oat Milk - Regular Sugar - None,Office_D,Starbucks_1,2025-03-08 16:01:00,2025-03-08 16:08:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
7680,Sales,Starbucks_1,Latte - Coconut Milk - Regular Sugar - Small - Extra Shot,Afternoon,Fall,Large - Oat Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 13:12:00,2025-03-08 13:17:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
7681,Operations,Starbucks_1,Coffee - Regular - No Sugar - Large - Caramel Drizzle,Afternoon,Winter,Medium - Almond Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 12:07:00,2025-03-08 12:22:00,4.0,Morning Rush (8:00 AM - 10:00 AM),5
7682,Support,Starbucks_2,,Evening,Summer,Large - Oat Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_2,2025-03-08 16:22:00,2025-03-08 16:36:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
7683,Finance,Starbucks_2,Espresso - Soy Milk - Regular Sugar - Large - None,Evening,Summer,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_2,2025-03-08 17:31:00,2025-03-08 17:36:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
7684,Finance,Starbucks_2,Coffee - Regular - Extra Sweetener - Small - Caramel Drizzle,Morning,Fall,Large - Oat Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_3,2025-03-08 08:14:00,2025-03-08 08:31:00,3.0,Morning Rush (8:00 AM - 10:00 AM),5
7685,Marketing,Starbucks_1,Tea - Almond Milk - No Sugar - Small - Caramel Drizzle,Evening,Summer,Small - Oat Milk - No Sugar - None,Office_E,Starbucks_2,2025-03-08 17:27:00,2025-03-08 17:35:00,3.0,Late Afternoon (2:00 PM - 4:00 PM),5
7686,Operations,Starbucks_3,Espresso - Almond Milk - No Sugar - Small - Caramel Drizzle,Evening,Spring,Medium - Soy Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_1,2025-03-08 16:53:00,2025-03-08 17:03:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
7687,HR,Starbucks_3,Mocha - Coconut Milk - Sweetener - Medium - Extra Shot,Morning,,Medium - Regular - No Sugar - Extra Shot,Office_D,Starbucks_3,2025-03-08 07:24:00,2025-03-08 07:33:00,7.0,Morning Rush (8:00 AM - 10:00 AM),8
7688,Support,Starbucks_2,Latte - Coconut Milk - Regular Sugar - Large - Flavored Syrup,Morning,Summer,Small - Oat Milk - Sweetener - None,Office_B,Starbucks_3,2025-03-08 08:08:00,2025-03-08 08:14:00,6.0,Midday (10:00 AM - 12:00 PM),7
7689,Support,Starbucks_2,Espresso - Oat Milk - Extra Sweetener - Large - Flavored Syrup,Morning,Fall,Small - Regular - Extra Sweetener - Extra Shot,Office_E,Starbucks_2,2025-03-08 07:31:00,2025-03-08 07:38:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
7690,Finance,Starbucks_1,Mocha - Regular - Sweetener - Small - Caramel Drizzle,Evening,,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_1,2025-03-08 17:25:00,2025-03-08 17:44:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
7691,Marketing,Starbucks_3,,Afternoon,Summer,Medium - Almond Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 12:18:00,,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
7692,Finance,Starbucks_2,Latte - Coconut Milk - No Sugar - Small - Flavored Syrup,Afternoon,,Small - Almond Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_3,2025-03-08 12:04:00,2025-03-08 12:17:00,7.0,Morning Rush (8:00 AM - 10:00 AM),9
7693,Sales,Starbucks_1,Cappuccino - Soy Milk - Regular Sugar - Medium - Caramel Drizzle,Afternoon,Spring,Large - Oat Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_2,2025-03-08 13:22:00,2025-03-08 13:34:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
7694,Sales,Starbucks_2,Mocha - Almond Milk - Regular Sugar - Medium - Flavored Syrup,Evening,Summer,Small - Almond Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_1,2025-03-08 17:01:00,2025-03-08 17:20:00,5.0,,7
7695,Engineering,Starbucks_1,Mocha - Coconut Milk - Regular Sugar - Large - None,Morning,Spring,Large - Soy Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_3,2025-03-08 08:37:00,2025-03-08 08:51:00,4.0,Morning Rush (8:00 AM - 10:00 AM),6
7696,Engineering,Starbucks_3,Espresso - Oat Milk - Sweetener - Small - Caramel Drizzle,Afternoon,Winter,Large - Regular - Regular Sugar - None,Office_B,Starbucks_2,2025-03-08 13:33:00,2025-03-08 13:48:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
7697,Support,Starbucks_1,Latte - Soy Milk - No Sugar - Medium - None,Afternoon,Winter,Large - Soy Milk - Regular Sugar - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 13:17:00,2025-03-08 13:25:00,5.0,Afternoon (12:00 PM - 2:00 PM),7
7698,Marketing,Starbucks_2,Tea - Coconut Milk - Regular Sugar - Medium - Flavored Syrup,Afternoon,,Medium - Oat Milk - Sweetener - None,Office_B,Starbucks_3,2025-03-08 12:08:00,2025-03-08 12:26:00,7.0,Morning Rush (8:00 AM - 10:00 AM),9
7699,Marketing,Starbucks_2,Espresso - Almond Milk - Sweetener - Small - Caramel Drizzle,Morning,Fall,Large - Oat Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_2,2025-03-08 08:08:00,2025-03-08 08:18:00,,Morning Rush (8:00 AM - 10:00 AM),4
7700,Marketing,Starbucks_3,Tea - Coconut Milk - Regular Sugar - Medium - Extra Shot,Evening,Winter,Small - Regular - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_3,2025-03-08 17:17:00,2025-03-08 17:26:00,6.0,Afternoon (12:00 PM - 2:00 PM),8
7701,Marketing,Starbucks_3,Mocha - Oat Milk - No Sugar - Large - Flavored Syrup,Morning,Fall,Large - Almond Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,2025-03-08 08:25:00,2025-03-08 08:44:00,7.0,Midday (10:00 AM - 12:00 PM),8
7702,Sales,Starbucks_2,Mocha - Coconut Milk - Regular Sugar - Medium - Extra Shot,Evening,Fall,Medium - Oat Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_3,2025-03-08 17:00:00,2025-03-08 17:19:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
7703,Finance,Starbucks_2,Coffee - Soy Milk - Sweetener - Large - Extra Shot,Morning,,Medium - Almond Milk - Regular Sugar - None,Office_C,Starbucks_1,2025-03-08 07:24:00,2025-03-08 07:34:00,7.0,Midday (10:00 AM - 12:00 PM),8
7704,HR,Starbucks_2,Tea - Coconut Milk - Regular Sugar - Medium - Flavored Syrup,Morning,Winter,Small - Regular - Regular Sugar - Extra Shot,Office_B,Starbucks_3,2025-03-08 07:30:00,2025-03-08 07:43:00,5.0,Midday (10:00 AM - 12:00 PM),7
7705,Support,Starbucks_3,Latte - Regular - Sweetener - Large - Flavored Syrup,Morning,Spring,Small - Oat Milk - Sweetener - None,Office_B,Starbucks_2,2025-03-08 08:22:00,2025-03-08 08:37:00,6.0,Midday (10:00 AM - 12:00 PM),7
7706,HR,Starbucks_2,Tea - Coconut Milk - Regular Sugar - Small - Flavored Syrup,Afternoon,Fall,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_1,2025-03-08 12:24:00,2025-03-08 12:43:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
7707,Sales,Starbucks_3,Coffee - Coconut Milk - Regular Sugar - Large - Caramel Drizzle,Evening,Fall,Small - Oat Milk - No Sugar - None,Office_A,Starbucks_1,2025-03-08 17:15:00,2025-03-08 17:30:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
7708,Finance,Starbucks_2,Coffee - Coconut Milk - Sweetener - Medium - None,Evening,Summer,Medium - Regular - Extra Sweetener - None,Office_D,Starbucks_1,2025-03-08 17:45:00,2025-03-08 17:56:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
7709,Operations,Starbucks_1,Coffee - Soy Milk - Regular Sugar - Small - Caramel Drizzle,Afternoon,Winter,Large - Almond Milk - Sweetener - None,Office_D,Starbucks_3,2025-03-08 12:49:00,2025-03-08 12:59:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
7710,Marketing,Starbucks_1,Tea - Regular - Extra Sweetener - Large - Extra Shot,Morning,Winter,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_2,2025-03-08 07:14:00,2025-03-08 07:23:00,5.0,,6
7711,Support,Starbucks_2,Iced Coffee - Regular - Extra Sweetener - Medium - None,Evening,Winter,Medium - Regular - Sweetener - Extra Shot,Office_A,Starbucks_3,2025-03-08 16:05:00,2025-03-08 16:16:00,5.0,Afternoon (12:00 PM - 2:00 PM),6
7712,HR,Starbucks_1,Coffee - Regular - Sweetener - Small - None,Evening,Winter,Small - Almond Milk - No Sugar - Extra Shot,Office_B,Starbucks_2,2025-03-08 17:12:00,2025-03-08 17:19:00,3.0,Late Afternoon (2:00 PM - 4:00 PM),4
7713,Support,Starbucks_3,Mocha - Coconut Milk - No Sugar - Medium - Extra Shot,Afternoon,,Medium - Soy Milk - No Sugar - None,Office_A,Starbucks_1,2025-03-08 12:50:00,2025-03-08 12:58:00,,Morning Rush (8:00 AM - 10:00 AM),7
7714,Finance,Starbucks_1,Mocha - Regular - Regular Sugar - Medium - Caramel Drizzle,Morning,Spring,Large - Almond Milk - No Sugar - Flavored Syrup,Office_D,Starbucks_2,2025-03-08 07:04:00,2025-03-08 07:12:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
7715,Finance,Starbucks_1,Cappuccino - Regular - Extra Sweetener - Small - None,Afternoon,Spring,Medium - Regular - Sweetener - Flavored Syrup,Office_E,Starbucks_2,2025-03-08 12:07:00,2025-03-08 12:19:00,3.0,Midday (10:00 AM - 12:00 PM),5
7716,Support,Starbucks_3,Espresso - Almond Milk - Regular Sugar - Large - Extra Shot,Afternoon,Summer,Large - Soy Milk - No Sugar - None,Office_C,Starbucks_1,2025-03-08 13:44:00,2025-03-08 13:49:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
7717,Support,Starbucks_1,Latte - Oat Milk - Sweetener - Small - None,Morning,Spring,Medium - Oat Milk - Extra Sweetener - None,Office_D,Starbucks_1,2025-03-08 09:44:00,2025-03-08 10:02:00,3.0,Midday (10:00 AM - 12:00 PM),5
7718,HR,Starbucks_1,Frappuccino - Coconut Milk - Extra Sweetener - Medium - Flavored Syrup,Afternoon,Winter,Large - Oat Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_3,2025-03-08 12:07:00,2025-03-08 12:25:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
7719,Engineering,Starbucks_2,Latte - Soy Milk - Extra Sweetener - Medium - Flavored Syrup,Afternoon,Summer,Large - Almond Milk - No Sugar - None,Office_D,Starbucks_3,2025-03-08 13:39:00,2025-03-08 13:56:00,7.0,Midday (10:00 AM - 12:00 PM),8
7720,Engineering,Starbucks_3,Cappuccino - Oat Milk - No Sugar - Small - Flavored Syrup,Afternoon,Summer,Small - Almond Milk - Regular Sugar - None,Office_B,Starbucks_3,2025-03-08 13:20:00,2025-03-08 13:38:00,6.0,Afternoon (12:00 PM - 2:00 PM),8
7721,Marketing,Starbucks_3,Iced Coffee - Soy Milk - No Sugar - Medium - Caramel Drizzle,Evening,Summer,Large - Soy Milk - Sweetener - Extra Shot,Office_A,Starbucks_2,2025-03-08 16:37:00,,4.0,Midday (10:00 AM - 12:00 PM),5
7722,Operations,Starbucks_2,Frappuccino - Soy Milk - Regular Sugar - Large - Extra Shot,Evening,Winter,Large - Almond Milk - Extra Sweetener - None,Office_E,Starbucks_1,2025-03-08 17:58:00,2025-03-08 18:03:00,7.0,Afternoon (12:00 PM - 2:00 PM),9
7723,Marketing,Starbucks_2,Coffee - Soy Milk - Extra Sweetener - Small - Caramel Drizzle,Evening,Spring,Medium - Soy Milk - Regular Sugar - Flavored Syrup,Office_A,Starbucks_2,2025-03-08 17:08:00,2025-03-08 17:25:00,3.0,,4
7724,Finance,Starbucks_1,Iced Coffee - Soy Milk - Regular Sugar - Small - Caramel Drizzle,Morning,Spring,Large - Regular - No Sugar - Flavored Syrup,Office_A,Starbucks_3,2025-03-08 08:38:00,2025-03-08 08:47:00,3.0,Midday (10:00 AM - 12:00 PM),5
7725,Finance,Starbucks_1,Frappuccino - Coconut Milk - Extra Sweetener - Medium - Flavored Syrup,Morning,Summer,Large - Regular - No Sugar - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 09:29:00,2025-03-08 09:40:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
7726,Finance,Starbucks_1,Iced Coffee - Regular - Extra Sweetener - Large - Flavored Syrup,Morning,Summer,Large - Almond Milk - No Sugar - Extra Shot,Office_A,Starbucks_2,2025-03-08 08:12:00,2025-03-08 08:26:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
7727,Support,Starbucks_2,Cappuccino - Coconut Milk - Regular Sugar - Large - Flavored Syrup,Morning,Spring,Large - Regular - Sweetener - Extra Shot,Office_D,Starbucks_2,2025-03-08 07:37:00,2025-03-08 07:53:00,6.0,Afternoon (12:00 PM - 2:00 PM),8
7728,Marketing,Starbucks_3,Iced Coffee - Regular - Sweetener - Small - Extra Shot,Morning,Summer,Large - Regular - No Sugar - Extra Shot,Office_C,Starbucks_1,2025-03-08 09:24:00,2025-03-08 09:37:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
7729,Sales,Starbucks_1,Latte - Almond Milk - Sweetener - Large - None,Morning,Spring,Large - Almond Milk - Extra Sweetener - None,Office_A,Starbucks_2,2025-03-08 09:10:00,2025-03-08 09:17:00,4.0,,5
7730,Support,Starbucks_2,Mocha - Regular - No Sugar - Large - Flavored Syrup,Morning,Summer,Small - Oat Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 09:04:00,2025-03-08 09:16:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
7731,Finance,Starbucks_3,Tea - Regular - Extra Sweetener - Small - Flavored Syrup,Afternoon,Summer,Large - Oat Milk - Extra Sweetener - None,Office_A,Starbucks_1,2025-03-08 12:33:00,2025-03-08 12:47:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
7732,Support,Starbucks_2,Latte - Coconut Milk - Extra Sweetener - Small - Extra Shot,Evening,,Small - Soy Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_3,2025-03-08 16:15:00,2025-03-08 16:24:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
7733,Finance,Starbucks_1,Coffee - Almond Milk - Sweetener - Medium - Caramel Drizzle,Evening,Spring,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_1,2025-03-08 17:38:00,2025-03-08 17:55:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
7734,Marketing,Starbucks_2,,Evening,Winter,Small - Soy Milk - No Sugar - Extra Shot,Office_E,Starbucks_2,2025-03-08 17:10:00,2025-03-08 17:25:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),7
7735,HR,Starbucks_2,Espresso - Soy Milk - Sweetener - Large - Flavored Syrup,Morning,Summer,Large - Soy Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_3,2025-03-08 08:51:00,2025-03-08 08:57:00,5.0,Midday (10:00 AM - 12:00 PM),6
7736,Operations,Starbucks_2,Espresso - Oat Milk - Sweetener - Large - Extra Shot,Evening,Spring,Large - Almond Milk - No Sugar - None,Office_B,Starbucks_3,2025-03-08 16:05:00,2025-03-08 16:18:00,,Midday (10:00 AM - 12:00 PM),7
7737,Engineering,Starbucks_2,Cappuccino - Almond Milk - Extra Sweetener - Small - Caramel Drizzle,Evening,Winter,Large - Regular - No Sugar - None,Office_B,Starbucks_2,2025-03-08 16:20:00,2025-03-08 16:29:00,4.0,Morning Rush (8:00 AM - 10:00 AM),5
7738,Engineering,Starbucks_3,Cappuccino - Regular - No Sugar - Large - Flavored Syrup,Morning,Fall,Large - Soy Milk - No Sugar - Extra Shot,Office_D,Starbucks_2,2025-03-08 08:30:00,2025-03-08 08:38:00,7.0,Morning Rush (8:00 AM - 10:00 AM),9
7739,Engineering,Starbucks_1,Coffee - Regular - No Sugar - Medium - None,Evening,Winter,Large - Soy Milk - Extra Sweetener - None,Office_D,Starbucks_1,2025-03-08 16:57:00,2025-03-08 17:16:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
7740,Operations,Starbucks_3,Mocha - Soy Milk - Regular Sugar - Small - None,Afternoon,Fall,Large - Soy Milk - Sweetener - Extra Shot,Office_E,Starbucks_1,2025-03-08 12:03:00,2025-03-08 12:12:00,3.0,Afternoon (12:00 PM - 2:00 PM),5
7741,Finance,Starbucks_2,,Afternoon,Spring,Large - Soy Milk - Sweetener - None,Office_E,Starbucks_1,2025-03-08 12:21:00,2025-03-08 12:31:00,5.0,Afternoon (12:00 PM - 2:00 PM),6
7742,Operations,Starbucks_2,Frappuccino - Regular - Regular Sugar - Medium - Caramel Drizzle,Afternoon,Summer,Large - Almond Milk - Regular Sugar - None,Office_E,Starbucks_2,2025-03-08 12:16:00,2025-03-08 12:26:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
7743,Marketing,Starbucks_1,Latte - Oat Milk - Regular Sugar - Medium - None,Morning,Spring,Medium - Regular - No Sugar - Extra Shot,Office_B,Starbucks_2,2025-03-08 09:33:00,2025-03-08 09:39:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
7744,Engineering,Starbucks_1,,Morning,Winter,Medium - Regular - Regular Sugar - None,Office_C,Starbucks_1,2025-03-08 08:50:00,2025-03-08 08:56:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
7745,Finance,Starbucks_3,Iced Coffee - Oat Milk - Regular Sugar - Small - Caramel Drizzle,Afternoon,Fall,Large - Regular - Regular Sugar - Flavored Syrup,Office_D,Starbucks_3,2025-03-08 13:35:00,2025-03-08 13:42:00,4.0,Morning Rush (8:00 AM - 10:00 AM),5
7746,HR,Starbucks_3,Frappuccino - Almond Milk - No Sugar - Medium - Caramel Drizzle,Evening,,Large - Oat Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_1,2025-03-08 16:53:00,,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
7747,Finance,Starbucks_1,Latte - Soy Milk - Extra Sweetener - Medium - Caramel Drizzle,Morning,Fall,Small - Oat Milk - Extra Sweetener - None,Office_D,Starbucks_2,2025-03-08 07:47:00,,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
7748,Marketing,Starbucks_3,Espresso - Almond Milk - Regular Sugar - Medium - None,Afternoon,Summer,Small - Oat Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_2,2025-03-08 12:41:00,2025-03-08 12:51:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
7749,Finance,Starbucks_2,,Evening,Summer,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_3,2025-03-08 17:11:00,2025-03-08 17:22:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
7750,Finance,Starbucks_2,Tea - Regular - Sweetener - Medium - Flavored Syrup,Afternoon,,Small - Oat Milk - Sweetener - None,Office_A,Starbucks_1,2025-03-08 12:50:00,2025-03-08 13:08:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
7751,Marketing,Starbucks_1,Iced Coffee - Almond Milk - No Sugar - Large - Extra Shot,Afternoon,Summer,Small - Soy Milk - Sweetener - Extra Shot,Office_B,Starbucks_2,2025-03-08 12:13:00,2025-03-08 12:28:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
7752,Marketing,Starbucks_3,Coffee - Coconut Milk - Extra Sweetener - Large - Extra Shot,Evening,Summer,Small - Soy Milk - Sweetener - Extra Shot,Office_B,Starbucks_2,2025-03-08 17:56:00,2025-03-08 18:02:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),7
