worker_id,department,location,order_detail,shift,season,detailed_order,office_location,assigned_starbucks,adjusted_order_time,adjusted_pickup_time,prep_time_minutes,time_slot,expected_wait_time_minutes
7538,Marketing,Starbucks_2,Coffee - Almond Milk Oat Milk,Morning,Spring,Large - Oat Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 07:43,08-03-2025 07:51,5,Late Afternoon (2:00 PM - 4:00 PM),6
7539,Support,Starbucks_3,Latte - Almond Milk Regular,Morning,Winter,Large - Soy Milk - Regular Sugar - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 08:17,08-03-2025 08:28,7,Morning Rush (8:00 AM - 10:00 AM),8
7540,Engineering,Starbucks_1,Espresso - No Sugar Medium,Morning,Summer,Small - Soy Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 09:09,08-03-2025 09:16,7,Morning Rush (8:00 AM - 10:00 AM),9
7541,HR,Starbucks_2,Cappuccino - Oat Milk No Sugar,Morning,Summer,Medium - Oat Milk - No Sugar - None,Office_B,Starbucks_1,08-03-2025 08:25,08-03-2025 08:33,5,Morning Rush (8:00 AM - 10:00 AM),6
7542,Finance,Starbucks_1,Espresso - Almond Milk Oat Milk,Afternoon,Summer,Small - Almond Milk - Sweetener - None,Office_C,Starbucks_1,08-03-2025 13:12,08-03-2025 13:21,3,Afternoon (12:00 PM - 2:00 PM),4
7543,Finance,Starbucks_3,Coffee - Small No Sugar,Evening,Winter,Small - Regular - Regular Sugar - None,Office_C,Starbucks_2,08-03-2025 17:16,08-03-2025 17:33,4,Late Afternoon (2:00 PM - 4:00 PM),6
7544,Finance,Starbucks_2,Iced Coffee - Extra Shot Oat Milk,Evening,Spring,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 16:37,08-03-2025 16:56,7,Late Afternoon (2:00 PM - 4:00 PM),9
7545,Sales,Starbucks_3,Iced Coffee - Large Small,Afternoon,Summer,Medium - Soy Milk - Sweetener - Extra Shot,Office_B,Starbucks_2,08-03-2025 12:24,08-03-2025 12:36,6,Afternoon (12:00 PM - 2:00 PM),8
7546,Marketing,Starbucks_1,Mocha - Almond Milk Small,Morning,Fall,Small - Regular - Extra Sweetener - None,Office_B,Starbucks_3,08-03-2025 08:40,08-03-2025 08:47,3,Morning Rush (8:00 AM - 10:00 AM),5
7547,HR,Starbucks_1,Tea - Soy Milk Extra Shot,Morning,Fall,Medium - Regular - Sweetener - None,Office_B,Starbucks_1,08-03-2025 07:37,08-03-2025 07:42,4,Late Afternoon (2:00 PM - 4:00 PM),5
7548,HR,Starbucks_1,Mocha - Large Almond Milk,Afternoon,Winter,Small - Oat Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 13:41,08-03-2025 13:55,6,Afternoon (12:00 PM - 2:00 PM),7
7549,Finance,Starbucks_2,Espresso - Medium No Sugar,Evening,Summer,Large - Regular - No Sugar - None,Office_E,Starbucks_2,08-03-2025 17:49,08-03-2025 17:57,4,Late Afternoon (2:00 PM - 4:00 PM),6
7550,HR,Starbucks_2,Espresso - Almond Milk Soy Milk,Evening,Summer,Large - Oat Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 17:20,08-03-2025 17:25,6,Late Afternoon (2:00 PM - 4:00 PM),7
7551,Marketing,Starbucks_2,Cappuccino - Oat Milk Large,Afternoon,Summer,Small - Oat Milk - No Sugar - None,Office_C,Starbucks_3,08-03-2025 12:22,08-03-2025 12:40,3,Afternoon (12:00 PM - 2:00 PM),5
7552,Marketing,Starbucks_2,Cappuccino - Small Oat Milk,Morning,Winter,Small - Soy Milk - Sweetener - Extra Shot,Office_C,Starbucks_2,08-03-2025 07:25,08-03-2025 07:43,6,Late Afternoon (2:00 PM - 4:00 PM),7
7553,Operations,Starbucks_1,Latte - Large Oat Milk,Evening,Spring,Large - Regular - No Sugar - Extra Shot,Office_C,Starbucks_1,08-03-2025 17:47,08-03-2025 18:01,7,Late Afternoon (2:00 PM - 4:00 PM),9
7554,Support,Starbucks_1,Cappuccino - Extra Shot Small,Morning,Summer,Small - Oat Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_1,08-03-2025 08:49,08-03-2025 09:03,6,Morning Rush (8:00 AM - 10:00 AM),8
7555,Support,Starbucks_1,Cappuccino - Medium Regular,Afternoon,Fall,Medium - Almond Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 13:44,08-03-2025 13:57,7,Afternoon (12:00 PM - 2:00 PM),8
7556,Operations,Starbucks_2,Latte - Oat Milk Extra Shot,Evening,Winter,Large - Oat Milk - No Sugar - Extra Shot,Office_B,Starbucks_3,08-03-2025 17:43,08-03-2025 17:56,6,Late Afternoon (2:00 PM - 4:00 PM),8
7557,Engineering,Starbucks_2,Coffee - Large Extra Shot,Afternoon,Summer,Large - Regular - No Sugar - None,Office_B,Starbucks_1,08-03-2025 13:29,08-03-2025 13:43,4,Afternoon (12:00 PM - 2:00 PM),5
7558,Support,Starbucks_1,Iced Coffee - Oat Milk Medium,Morning,Spring,Medium - Soy Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 07:17,08-03-2025 07:31,7,Late Afternoon (2:00 PM - 4:00 PM),9
7559,Marketing,Starbucks_1,Iced Coffee - Medium Regular,Morning,Spring,Medium - Oat Milk - Sweetener - None,Office_A,Starbucks_2,08-03-2025 09:03,08-03-2025 09:12,4,Morning Rush (8:00 AM - 10:00 AM),5
7560,Marketing,Starbucks_2,Espresso - Large Soy Milk,Morning,Winter,Medium - Soy Milk - Regular Sugar - None,Office_B,Starbucks_2,08-03-2025 08:49,08-03-2025 08:57,5,Morning Rush (8:00 AM - 10:00 AM),7
7561,Support,Starbucks_3,Coffee - Soy Milk Large,Afternoon,Winter,Small - Soy Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 12:01,08-03-2025 12:09,6,Afternoon (12:00 PM - 2:00 PM),8
7562,Marketing,Starbucks_1,Mocha - Almond Milk No Sugar,Afternoon,Summer,Medium - Oat Milk - No Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 12:04,08-03-2025 12:20,6,Afternoon (12:00 PM - 2:00 PM),7
7563,Operations,Starbucks_1,Mocha - No Sugar Almond Milk,Evening,Summer,Medium - Soy Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_1,08-03-2025 17:47,08-03-2025 17:55,5,Late Afternoon (2:00 PM - 4:00 PM),6
7564,Finance,Starbucks_1,Espresso - Regular Small,Morning,Winter,Medium - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 08:49,08-03-2025 09:00,5,Morning Rush (8:00 AM - 10:00 AM),7
7565,Finance,Starbucks_2,Latte - Small Almond Milk,Afternoon,Summer,Small - Soy Milk - Extra Sweetener - None,Office_A,Starbucks_2,08-03-2025 13:02,08-03-2025 13:13,3,Afternoon (12:00 PM - 2:00 PM),4
7566,HR,Starbucks_1,Tea - Extra Shot Almond Milk,Morning,Winter,Medium - Soy Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 07:45,08-03-2025 07:59,5,Late Afternoon (2:00 PM - 4:00 PM),6
7567,Finance,Starbucks_1,Tea - Small Regular,Morning,Fall,Small - Oat Milk - Regular Sugar - None,Office_A,Starbucks_2,08-03-2025 07:33,08-03-2025 07:38,4,Late Afternoon (2:00 PM - 4:00 PM),6
7568,Sales,Starbucks_1,Latte - Medium No Sugar,Morning,Winter,Small - Almond Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 08:30,08-03-2025 08:38,6,Morning Rush (8:00 AM - 10:00 AM),8
7569,Operations,Starbucks_1,Cappuccino - Large Medium,Morning,Spring,Small - Oat Milk - Regular Sugar - None,Office_E,Starbucks_3,08-03-2025 07:32,08-03-2025 07:37,3,Late Afternoon (2:00 PM - 4:00 PM),5
7570,Marketing,Starbucks_1,Tea - Medium Small,Morning,Winter,Large - Almond Milk - Sweetener - None,Office_A,Starbucks_3,08-03-2025 08:30,08-03-2025 08:36,4,Morning Rush (8:00 AM - 10:00 AM),6
7571,Support,Starbucks_3,Mocha - Almond Milk Small,Evening,Spring,Large - Soy Milk - Extra Sweetener - None,Office_E,Starbucks_1,08-03-2025 17:42,08-03-2025 18:01,4,Late Afternoon (2:00 PM - 4:00 PM),5
7572,Finance,Starbucks_3,Coffee - Soy Milk Regular,Morning,Summer,Medium - Oat Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 09:33,08-03-2025 09:44,6,Morning Rush (8:00 AM - 10:00 AM),7
7573,Operations,Starbucks_1,Tea - Almond Milk Oat Milk,Afternoon,Summer,Medium - Soy Milk - Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 12:38,08-03-2025 12:51,7,Afternoon (12:00 PM - 2:00 PM),9
7574,Finance,Starbucks_1,Mocha - Regular Soy Milk,Afternoon,Fall,Small - Regular - No Sugar - Extra Shot,Office_D,Starbucks_1,08-03-2025 12:14,08-03-2025 12:30,5,Afternoon (12:00 PM - 2:00 PM),7
7575,Engineering,Starbucks_1,Latte - Oat Milk No Sugar,Morning,Summer,Medium - Soy Milk - Extra Sweetener - None,Office_E,Starbucks_1,08-03-2025 08:55,08-03-2025 09:08,4,Morning Rush (8:00 AM - 10:00 AM),6
7576,Marketing,Starbucks_1,Latte - Regular Almond Milk,Morning,Spring,Small - Almond Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 08:46,08-03-2025 08:57,5,Morning Rush (8:00 AM - 10:00 AM),7
7577,Engineering,Starbucks_2,Iced Coffee - Oat Milk Extra Shot,Evening,Winter,Small - Soy Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 16:32,08-03-2025 16:47,7,Late Afternoon (2:00 PM - 4:00 PM),9
7578,Marketing,Starbucks_2,Latte - Oat Milk Large,Afternoon,Winter,Medium - Almond Milk - No Sugar - None,Office_E,Starbucks_2,08-03-2025 13:27,08-03-2025 13:44,4,Afternoon (12:00 PM - 2:00 PM),5
7579,Operations,Starbucks_2,Espresso - Regular Large,Evening,Fall,Small - Regular - No Sugar - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 17:10,08-03-2025 17:29,7,Late Afternoon (2:00 PM - 4:00 PM),8
7580,HR,Starbucks_3,Latte - Small Medium,Afternoon,Fall,Large - Soy Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 13:30,08-03-2025 13:44,7,Afternoon (12:00 PM - 2:00 PM),8
7581,Finance,Starbucks_1,Cappuccino - Regular Medium,Morning,Summer,Small - Almond Milk - Extra Sweetener - None,Office_A,Starbucks_2,08-03-2025 09:59,08-03-2025 10:13,4,Morning Rush (8:00 AM - 10:00 AM),6
7582,Finance,Starbucks_2,Espresso - No Sugar Regular,Morning,Winter,Large - Oat Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 08:25,08-03-2025 08:33,6,Morning Rush (8:00 AM - 10:00 AM),7
7583,Sales,Starbucks_1,Mocha - Oat Milk No Sugar,Morning,Spring,Small - Almond Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 08:39,08-03-2025 08:48,5,Morning Rush (8:00 AM - 10:00 AM),7
7584,Support,Starbucks_1,Cappuccino - Extra Shot No Sugar,Morning,Fall,Large - Soy Milk - Sweetener - None,Office_C,Starbucks_1,08-03-2025 08:42,08-03-2025 09:01,4,Morning Rush (8:00 AM - 10:00 AM),6
7585,Engineering,Starbucks_3,Latte - Regular No Sugar,Morning,Summer,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 08:54,08-03-2025 08:59,5,Morning Rush (8:00 AM - 10:00 AM),7
7586,Finance,Starbucks_3,Espresso - Regular Large,Evening,Spring,Large - Regular - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 16:06,08-03-2025 16:22,7,Late Afternoon (2:00 PM - 4:00 PM),8
7587,Operations,Starbucks_2,Espresso - Large Small,Afternoon,Winter,Small - Soy Milk - No Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 12:50,08-03-2025 13:05,7,Afternoon (12:00 PM - 2:00 PM),9
7588,HR,Starbucks_2,Latte - Large Extra Shot,Evening,Fall,Large - Regular - Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 17:03,08-03-2025 17:17,5,Late Afternoon (2:00 PM - 4:00 PM),7
7589,Support,Starbucks_3,Espresso - Oat Milk Medium,Afternoon,Spring,Medium - Almond Milk - Extra Sweetener - None,Office_C,Starbucks_2,08-03-2025 13:24,08-03-2025 13:40,5,Afternoon (12:00 PM - 2:00 PM),6
7590,Operations,Starbucks_3,Iced Coffee - Small Soy Milk,Evening,Winter,Medium - Almond Milk - Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 16:15,08-03-2025 16:34,5,Late Afternoon (2:00 PM - 4:00 PM),7
7591,Engineering,Starbucks_1,Mocha - No Sugar Soy Milk,Morning,Fall,Small - Soy Milk - No Sugar - None,Office_A,Starbucks_1,08-03-2025 07:40,08-03-2025 07:56,4,Late Afternoon (2:00 PM - 4:00 PM),6
7592,Sales,Starbucks_1,Cappuccino - Medium Almond Milk,Afternoon,Spring,Medium - Regular - Extra Sweetener - Extra Shot,Office_E,Starbucks_3,08-03-2025 13:16,08-03-2025 13:22,7,Afternoon (12:00 PM - 2:00 PM),8
7593,Finance,Starbucks_2,Coffee - Oat Milk Soy Milk,Afternoon,Spring,Large - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,08-03-2025 13:21,08-03-2025 13:27,6,Afternoon (12:00 PM - 2:00 PM),8
7594,Operations,Starbucks_2,Coffee - Extra Shot Regular,Evening,Summer,Small - Soy Milk - Sweetener - Extra Shot,Office_A,Starbucks_2,08-03-2025 16:44,08-03-2025 16:54,5,Late Afternoon (2:00 PM - 4:00 PM),7
7595,Support,Starbucks_3,Iced Coffee - Oat Milk No Sugar,Evening,Winter,Medium - Oat Milk - Sweetener - None,Office_B,Starbucks_1,08-03-2025 16:15,08-03-2025 16:26,4,Late Afternoon (2:00 PM - 4:00 PM),5
7596,Marketing,Starbucks_2,Mocha - No Sugar Extra Shot,Morning,Summer,Small - Oat Milk - Sweetener - Extra Shot,Office_A,Starbucks_3,08-03-2025 09:13,08-03-2025 09:19,6,Morning Rush (8:00 AM - 10:00 AM),7
7597,HR,Starbucks_1,Latte - Oat Milk Regular,Afternoon,Summer,Small - Soy Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 13:01,08-03-2025 13:12,5,Afternoon (12:00 PM - 2:00 PM),7
7598,Support,Starbucks_3,Coffee - Extra Shot No Sugar,Morning,Fall,Large - Soy Milk - Extra Sweetener - None,Office_D,Starbucks_2,08-03-2025 07:15,08-03-2025 07:23,4,Late Afternoon (2:00 PM - 4:00 PM),6
7599,Operations,Starbucks_1,Iced Coffee - Large Small,Evening,Summer,Large - Soy Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 16:10,08-03-2025 16:22,5,Late Afternoon (2:00 PM - 4:00 PM),6
7600,HR,Starbucks_3,Tea - Regular Medium,Afternoon,Summer,Small - Oat Milk - No Sugar - Extra Shot,Office_E,Starbucks_2,08-03-2025 12:20,08-03-2025 12:28,7,Afternoon (12:00 PM - 2:00 PM),8
7601,Finance,Starbucks_3,Cappuccino - Medium Large,Morning,Spring,Large - Soy Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_2,08-03-2025 08:08,08-03-2025 08:20,7,Morning Rush (8:00 AM - 10:00 AM),8
7602,Marketing,Starbucks_1,Mocha - Oat Milk Regular,Evening,Winter,Small - Oat Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 16:47,08-03-2025 16:55,6,Late Afternoon (2:00 PM - 4:00 PM),7
7603,Sales,Starbucks_2,Iced Coffee - Oat Milk Medium,Evening,Summer,Medium - Regular - Extra Sweetener - None,Office_B,Starbucks_2,08-03-2025 16:39,08-03-2025 16:52,4,Late Afternoon (2:00 PM - 4:00 PM),6
7604,Support,Starbucks_2,Espresso - Oat Milk Medium,Evening,Spring,Large - Regular - No Sugar - Extra Shot,Office_C,Starbucks_1,08-03-2025 17:37,08-03-2025 17:56,7,Late Afternoon (2:00 PM - 4:00 PM),9
7605,Sales,Starbucks_2,Tea - Regular Soy Milk,Morning,Spring,Large - Oat Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_2,08-03-2025 07:03,08-03-2025 07:22,6,Late Afternoon (2:00 PM - 4:00 PM),8
7606,Marketing,Starbucks_2,Espresso - Regular Soy Milk,Afternoon,Spring,Small - Regular - Sweetener - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 13:41,08-03-2025 13:48,5,Afternoon (12:00 PM - 2:00 PM),7
7607,HR,Starbucks_1,Latte - Extra Shot Oat Milk,Morning,Summer,Large - Almond Milk - No Sugar - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 07:47,08-03-2025 07:52,7,Late Afternoon (2:00 PM - 4:00 PM),9
7608,Finance,Starbucks_3,Espresso - Almond Milk Medium,Evening,Winter,Medium - Regular - Sweetener - None,Office_B,Starbucks_3,08-03-2025 16:01,08-03-2025 16:11,5,Late Afternoon (2:00 PM - 4:00 PM),6
7609,Operations,Starbucks_1,Coffee - Large Almond Milk,Evening,Fall,Small - Oat Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_3,08-03-2025 17:19,08-03-2025 17:33,6,Late Afternoon (2:00 PM - 4:00 PM),8
7610,Marketing,Starbucks_2,Mocha - Large Almond Milk,Evening,Fall,Small - Soy Milk - Regular Sugar - None,Office_A,Starbucks_1,08-03-2025 17:27,08-03-2025 17:46,4,Late Afternoon (2:00 PM - 4:00 PM),6
7611,Engineering,Starbucks_2,Mocha - No Sugar Extra Shot,Morning,Spring,Medium - Oat Milk - No Sugar - Extra Shot,Office_B,Starbucks_1,08-03-2025 09:09,08-03-2025 09:14,5,Morning Rush (8:00 AM - 10:00 AM),6
7612,HR,Starbucks_1,Mocha - Soy Milk No Sugar,Evening,Winter,Small - Almond Milk - Extra Sweetener - None,Office_E,Starbucks_2,08-03-2025 17:22,08-03-2025 17:39,4,Late Afternoon (2:00 PM - 4:00 PM),5
7613,Sales,Starbucks_3,Cappuccino - Regular Small,Afternoon,Winter,Medium - Oat Milk - Extra Sweetener - None,Office_A,Starbucks_2,08-03-2025 13:25,08-03-2025 13:33,5,Afternoon (12:00 PM - 2:00 PM),7
7614,Support,Starbucks_1,Espresso - Extra Shot Small,Morning,Spring,Small - Soy Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_2,08-03-2025 08:39,08-03-2025 08:52,6,Morning Rush (8:00 AM - 10:00 AM),8
7615,Marketing,Starbucks_1,Mocha - Extra Shot Large,Afternoon,Summer,Large - Oat Milk - No Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 12:07,08-03-2025 12:21,7,Afternoon (12:00 PM - 2:00 PM),8
7616,Sales,Starbucks_1,Iced Coffee - Oat Milk No Sugar,Evening,Fall,Medium - Soy Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,08-03-2025 16:05,08-03-2025 16:19,6,Late Afternoon (2:00 PM - 4:00 PM),8
7617,HR,Starbucks_3,Latte - Small Almond Milk,Morning,Summer,Large - Almond Milk - Sweetener - None,Office_B,Starbucks_2,08-03-2025 09:05,08-03-2025 09:15,4,Morning Rush (8:00 AM - 10:00 AM),6
7618,Sales,Starbucks_1,Mocha - Extra Shot Small,Evening,Summer,Medium - Oat Milk - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 17:29,08-03-2025 17:41,6,Late Afternoon (2:00 PM - 4:00 PM),7
7619,Marketing,Starbucks_1,Coffee - Soy Milk Regular,Morning,Spring,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_3,08-03-2025 09:01,08-03-2025 09:12,6,Morning Rush (8:00 AM - 10:00 AM),8
7620,HR,Starbucks_2,Mocha - Oat Milk Small,Evening,Winter,Medium - Oat Milk - Extra Sweetener - None,Office_A,Starbucks_1,08-03-2025 17:32,08-03-2025 17:50,4,Late Afternoon (2:00 PM - 4:00 PM),5
7621,Engineering,Starbucks_1,Cappuccino - Large No Sugar,Morning,Summer,Large - Soy Milk - Sweetener - Extra Shot,Office_A,Starbucks_2,08-03-2025 07:44,08-03-2025 08:00,5,Late Afternoon (2:00 PM - 4:00 PM),7
7622,Marketing,Starbucks_2,Iced Coffee - Oat Milk Regular,Morning,Winter,Large - Regular - No Sugar - None,Office_A,Starbucks_3,08-03-2025 09:12,08-03-2025 09:27,5,Morning Rush (8:00 AM - 10:00 AM),7
7623,Operations,Starbucks_2,Coffee - Oat Milk No Sugar,Morning,Spring,Small - Almond Milk - No Sugar - None,Office_C,Starbucks_3,08-03-2025 08:30,08-03-2025 08:40,4,Morning Rush (8:00 AM - 10:00 AM),6
7624,Finance,Starbucks_2,Iced Coffee - Almond Milk Medium,Evening,Winter,Small - Almond Milk - Sweetener - Extra Shot,Office_E,Starbucks_2,08-03-2025 17:55,08-03-2025 18:10,7,Late Afternoon (2:00 PM - 4:00 PM),9
7625,Marketing,Starbucks_3,Latte - Small Almond Milk,Evening,Spring,Large - Soy Milk - Regular Sugar - None,Office_B,Starbucks_1,08-03-2025 16:10,08-03-2025 16:26,5,Late Afternoon (2:00 PM - 4:00 PM),6
7626,HR,Starbucks_2,Espresso - No Sugar Extra Shot,Evening,Fall,Small - Oat Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 17:54,08-03-2025 18:10,6,Late Afternoon (2:00 PM - 4:00 PM),8
7627,Support,Starbucks_1,Iced Coffee - No Sugar Soy Milk,Morning,Fall,Medium - Soy Milk - Extra Sweetener - None,Office_A,Starbucks_3,08-03-2025 08:43,08-03-2025 08:49,5,Morning Rush (8:00 AM - 10:00 AM),7
7628,Finance,Starbucks_1,Mocha - Extra Shot Almond Milk,Evening,Winter,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 16:53,08-03-2025 17:00,7,Late Afternoon (2:00 PM - 4:00 PM),9
7629,Marketing,Starbucks_2,Cappuccino - Soy Milk Regular,Afternoon,Fall,Small - Soy Milk - No Sugar - Extra Shot,Office_D,Starbucks_1,08-03-2025 12:48,08-03-2025 13:02,6,Afternoon (12:00 PM - 2:00 PM),7
7630,Engineering,Starbucks_2,Latte - Almond Milk Extra Shot,Morning,Spring,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 08:02,08-03-2025 08:18,5,Morning Rush (8:00 AM - 10:00 AM),6
7631,Support,Starbucks_1,Mocha - Soy Milk Oat Milk,Afternoon,Winter,Large - Regular - No Sugar - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 12:43,08-03-2025 12:52,6,Afternoon (12:00 PM - 2:00 PM),8
7632,Engineering,Starbucks_2,Mocha - No Sugar Medium,Afternoon,Spring,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 13:48,08-03-2025 13:54,6,Afternoon (12:00 PM - 2:00 PM),8
7633,Operations,Starbucks_3,Coffee - Soy Milk Large,Afternoon,Winter,Large - Soy Milk - Regular Sugar - None,Office_E,Starbucks_2,08-03-2025 13:54,08-03-2025 14:02,4,Afternoon (12:00 PM - 2:00 PM),6
7634,Support,Starbucks_2,Latte - Soy Milk Large,Morning,Fall,Large - Almond Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 07:27,08-03-2025 07:45,5,Late Afternoon (2:00 PM - 4:00 PM),6
7635,Sales,Starbucks_3,Iced Coffee - Oat Milk Small,Morning,Summer,Medium - Soy Milk - No Sugar - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 09:24,08-03-2025 09:40,7,Morning Rush (8:00 AM - 10:00 AM),8
7636,Support,Starbucks_3,Cappuccino - Small Soy Milk,Evening,Spring,Medium - Regular - Sweetener - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 17:25,08-03-2025 17:42,7,Late Afternoon (2:00 PM - 4:00 PM),8
7637,Finance,Starbucks_3,Espresso - Extra Shot Soy Milk,Afternoon,Summer,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 13:23,08-03-2025 13:32,6,Afternoon (12:00 PM - 2:00 PM),7
7638,Support,Starbucks_2,Latte - Medium No Sugar,Morning,Spring,Small - Regular - Sweetener - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 09:57,08-03-2025 10:15,6,Morning Rush (8:00 AM - 10:00 AM),8
7639,HR,Starbucks_3,Coffee - No Sugar Almond Milk,Evening,Spring,Small - Almond Milk - No Sugar - None,Office_D,Starbucks_3,08-03-2025 17:01,08-03-2025 17:06,3,Late Afternoon (2:00 PM - 4:00 PM),5
7640,HR,Starbucks_3,Coffee - Almond Milk Medium,Evening,Fall,Medium - Oat Milk - No Sugar - None,Office_E,Starbucks_3,08-03-2025 16:36,08-03-2025 16:54,5,Late Afternoon (2:00 PM - 4:00 PM),6
7641,Sales,Starbucks_2,Espresso - Oat Milk Large,Evening,Summer,Medium - Almond Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_1,08-03-2025 16:05,08-03-2025 16:15,7,Late Afternoon (2:00 PM - 4:00 PM),8
7642,Support,Starbucks_3,Mocha - Large Almond Milk,Morning,Winter,Medium - Soy Milk - Sweetener - None,Office_C,Starbucks_2,08-03-2025 08:49,08-03-2025 08:55,5,Morning Rush (8:00 AM - 10:00 AM),6
7643,Engineering,Starbucks_2,Cappuccino - Almond Milk Small,Afternoon,Fall,Large - Oat Milk - Sweetener - None,Office_B,Starbucks_3,08-03-2025 13:37,08-03-2025 13:43,4,Afternoon (12:00 PM - 2:00 PM),5
7644,Engineering,Starbucks_1,Mocha - Regular Oat Milk,Morning,Winter,Large - Soy Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_1,08-03-2025 09:49,08-03-2025 10:04,6,Morning Rush (8:00 AM - 10:00 AM),7
7645,Marketing,Starbucks_3,Cappuccino - Almond Milk Soy Milk,Morning,Winter,Small - Oat Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_1,08-03-2025 08:15,08-03-2025 08:24,5,Morning Rush (8:00 AM - 10:00 AM),7
7646,Operations,Starbucks_2,Iced Coffee - Large Small,Evening,Winter,Medium - Oat Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 16:30,08-03-2025 16:48,5,Late Afternoon (2:00 PM - 4:00 PM),6
7647,Finance,Starbucks_1,Coffee - Small Large,Afternoon,Winter,Large - Almond Milk - Sweetener - None,Office_D,Starbucks_2,08-03-2025 12:14,08-03-2025 12:26,4,Afternoon (12:00 PM - 2:00 PM),6
7648,Operations,Starbucks_3,Cappuccino - Medium No Sugar,Morning,Winter,Medium - Oat Milk - Sweetener - None,Office_D,Starbucks_2,08-03-2025 08:59,08-03-2025 09:04,4,Morning Rush (8:00 AM - 10:00 AM),5
7649,Support,Starbucks_3,Espresso - Soy Milk Extra Shot,Afternoon,Fall,Small - Regular - No Sugar - Flavored Syrup,Office_E,Starbucks_3,08-03-2025 12:30,08-03-2025 12:41,7,Afternoon (12:00 PM - 2:00 PM),8
7650,Operations,Starbucks_2,Iced Coffee - No Sugar Medium,Morning,Fall,Small - Soy Milk - No Sugar - None,Office_D,Starbucks_1,08-03-2025 07:42,08-03-2025 07:59,4,Late Afternoon (2:00 PM - 4:00 PM),6
